datetime,open,high,low,close,volume,hold,symbol,period
2025-09-15 10:59:00,80920.0,80920.0,80920.0,80920.0,5,5280,CU2509,1
2025-09-15 11:01:00,80920.0,80920.0,80920.0,80920.0,0,5280,CU2509,1
2025-09-15 11:02:00,80980.0,80980.0,80980.0,80980.0,0,5280,CU2509,1
2025-09-15 11:03:00,80980.0,80980.0,80950.0,80950.0,5,5275,CU2509,1
2025-09-15 11:04:00,80950.0,80980.0,80950.0,80980.0,5,5270,CU2509,1
2025-09-15 11:05:00,80980.0,80980.0,80980.0,80980.0,5,5265,CU2509,1
2025-09-15 11:06:00,80980.0,80980.0,80980.0,80980.0,0,5265,CU2509,1
2025-09-15 11:07:00,80980.0,80980.0,80980.0,80980.0,0,5265,CU2509,1
2025-09-15 11:08:00,80980.0,80980.0,80980.0,80980.0,0,5265,CU2509,1
2025-09-15 11:09:00,80980.0,80980.0,80980.0,80980.0,0,5265,CU2509,1
2025-09-15 11:11:00,80980.0,80980.0,80980.0,80980.0,0,5265,CU2509,1
2025-09-15 11:12:00,80980.0,80980.0,80940.0,80940.0,5,5260,CU2509,1
2025-09-15 11:13:00,80940.0,80940.0,80940.0,80940.0,0,5260,CU2509,1
2025-09-15 11:14:00,80940.0,80970.0,80940.0,80970.0,20,5230,CU2509,1
2025-09-15 11:15:00,80970.0,80990.0,80970.0,80990.0,5,5230,CU2509,1
2025-09-15 11:16:00,80950.0,80980.0,80950.0,80960.0,10,5210,CU2509,1
2025-09-15 11:17:00,80960.0,80960.0,80950.0,80950.0,20,5190,CU2509,1
2025-09-15 11:18:00,80950.0,80950.0,80950.0,80950.0,0,5190,CU2509,1
2025-09-15 11:19:00,80950.0,80960.0,80950.0,80960.0,10,5180,CU2509,1
2025-09-15 11:20:00,80960.0,80960.0,80960.0,80960.0,10,5170,CU2509,1
2025-09-15 11:21:00,80960.0,80980.0,80960.0,80980.0,10,5160,CU2509,1
2025-09-15 11:22:00,80980.0,80980.0,80970.0,80970.0,20,5140,CU2509,1
2025-09-15 11:23:00,80970.0,80970.0,80960.0,80960.0,10,5130,CU2509,1
2025-09-15 11:24:00,80960.0,80970.0,80960.0,80960.0,80,5050,CU2509,1
2025-09-15 11:25:00,80960.0,80960.0,80950.0,80950.0,10,5020,CU2509,1
2025-09-15 11:26:00,80950.0,80970.0,80940.0,80940.0,35,4975,CU2509,1
2025-09-15 11:27:00,80940.0,80940.0,80940.0,80940.0,20,4955,CU2509,1
2025-09-15 11:28:00,80940.0,80950.0,80930.0,80930.0,25,4930,CU2509,1
2025-09-15 11:29:00,80930.0,80930.0,80920.0,80920.0,10,4925,CU2509,1
2025-09-15 11:30:00,80920.0,80920.0,80920.0,80920.0,0,4925,CU2509,1
2025-09-15 13:31:00,80920.0,80920.0,80900.0,80900.0,45,4890,CU2509,1
2025-09-15 13:32:00,80900.0,80900.0,80900.0,80900.0,0,4890,CU2509,1
2025-09-15 13:33:00,80900.0,80900.0,80870.0,80880.0,5,4875,CU2509,1
2025-09-15 13:34:00,80870.0,80870.0,80860.0,80860.0,15,4840,CU2509,1
2025-09-15 13:35:00,80860.0,80880.0,80860.0,80880.0,5,4825,CU2509,1
2025-09-15 13:36:00,80880.0,80900.0,80880.0,80900.0,5,4790,CU2509,1
2025-09-15 13:37:00,80900.0,80900.0,80900.0,80900.0,10,4780,CU2509,1
2025-09-15 13:38:00,80900.0,80920.0,80890.0,80920.0,35,4725,CU2509,1
2025-09-15 13:39:00,80880.0,80880.0,80870.0,80870.0,10,4690,CU2509,1
2025-09-15 13:40:00,80870.0,80870.0,80860.0,80860.0,25,4655,CU2509,1
2025-09-15 13:41:00,80860.0,80880.0,80860.0,80880.0,25,4625,CU2509,1
2025-09-15 13:43:00,80880.0,80880.0,80850.0,80850.0,10,4615,CU2509,1
2025-09-15 13:44:00,80850.0,80870.0,80850.0,80870.0,5,4610,CU2509,1
2025-09-15 13:45:00,80860.0,80860.0,80860.0,80860.0,25,4610,CU2509,1
2025-09-15 13:46:00,80890.0,80900.0,80890.0,80900.0,5,4595,CU2509,1
2025-09-15 13:49:00,80900.0,81050.0,80900.0,81050.0,5,4595,CU2509,1
2025-09-15 13:50:00,81040.0,81040.0,81030.0,81030.0,5,4590,CU2509,1
2025-09-15 13:51:00,81030.0,81030.0,80950.0,80960.0,40,4550,CU2509,1
2025-09-15 13:52:00,80960.0,81000.0,80950.0,81000.0,50,4530,CU2509,1
2025-09-15 13:53:00,81000.0,81000.0,80970.0,80970.0,20,4510,CU2509,1
2025-09-15 13:54:00,80980.0,81000.0,80960.0,81000.0,25,4475,CU2509,1
2025-09-15 13:55:00,81000.0,81030.0,81000.0,81030.0,30,4445,CU2509,1
2025-09-15 13:56:00,81030.0,81030.0,81030.0,81030.0,0,4445,CU2509,1
2025-09-15 13:57:00,81030.0,81030.0,80980.0,80980.0,5,4440,CU2509,1
2025-09-15 13:58:00,80980.0,80980.0,80970.0,80970.0,5,4435,CU2509,1
2025-09-15 13:59:00,80970.0,80970.0,80970.0,80970.0,5,4430,CU2509,1
2025-09-15 14:01:00,80970.0,80970.0,80950.0,80950.0,30,4400,CU2509,1
2025-09-15 14:02:00,80950.0,80950.0,80930.0,80930.0,25,4375,CU2509,1
2025-09-15 14:03:00,80900.0,80900.0,80900.0,80900.0,5,4375,CU2509,1
2025-09-15 14:04:00,80900.0,80900.0,80880.0,80880.0,5,4370,CU2509,1
2025-09-15 14:07:00,80880.0,80920.0,80880.0,80920.0,10,4365,CU2509,1
2025-09-15 14:08:00,80930.0,80930.0,80930.0,80930.0,0,4360,CU2509,1
2025-09-15 14:09:00,80930.0,80930.0,80930.0,80930.0,10,4350,CU2509,1
2025-09-15 14:11:00,80930.0,80930.0,80930.0,80930.0,0,4350,CU2509,1
2025-09-15 14:13:00,80930.0,80930.0,80890.0,80890.0,5,4345,CU2509,1
2025-09-15 14:14:00,80880.0,80880.0,80880.0,80880.0,10,4330,CU2509,1
2025-09-15 14:15:00,80860.0,80860.0,80860.0,80860.0,10,4320,CU2509,1
2025-09-15 14:16:00,80860.0,80870.0,80860.0,80870.0,40,4280,CU2509,1
2025-09-15 14:17:00,80870.0,80870.0,80870.0,80870.0,0,4280,CU2509,1
2025-09-15 14:18:00,80870.0,80870.0,80870.0,80870.0,0,4280,CU2509,1
2025-09-15 14:22:00,80870.0,80870.0,80850.0,80850.0,10,4270,CU2509,1
2025-09-15 14:23:00,80850.0,80850.0,80850.0,80850.0,0,4270,CU2509,1
2025-09-15 14:24:00,80870.0,80870.0,80870.0,80870.0,0,4260,CU2509,1
2025-09-15 14:30:00,80870.0,80870.0,80870.0,80870.0,0,4260,CU2509,1
2025-09-15 14:32:00,80870.0,80870.0,80870.0,80870.0,0,4260,CU2509,1
2025-09-15 14:34:00,80870.0,80920.0,80850.0,80850.0,10,4250,CU2509,1
2025-09-15 14:35:00,80850.0,80920.0,80850.0,80920.0,80,4170,CU2509,1
2025-09-15 14:36:00,80920.0,80920.0,80920.0,80920.0,0,4170,CU2509,1
2025-09-15 14:37:00,80920.0,80950.0,80920.0,80950.0,25,4145,CU2509,1
2025-09-15 14:41:00,80950.0,80950.0,80950.0,80950.0,0,4145,CU2509,1
2025-09-15 14:42:00,80950.0,80950.0,80950.0,80950.0,0,4145,CU2509,1
2025-09-15 14:43:00,80950.0,80950.0,80950.0,80950.0,20,4125,CU2509,1
2025-09-15 14:44:00,80950.0,80950.0,80950.0,80950.0,25,4100,CU2509,1
2025-09-15 14:45:00,80950.0,80950.0,80950.0,80950.0,0,4100,CU2509,1
2025-09-15 14:46:00,80950.0,80950.0,80950.0,80950.0,0,4100,CU2509,1
2025-09-15 14:47:00,80950.0,80950.0,80950.0,80950.0,0,4100,CU2509,1
2025-09-15 14:48:00,80950.0,80950.0,80950.0,80950.0,0,4100,CU2509,1
2025-09-15 14:49:00,80950.0,81050.0,80950.0,81050.0,5,4095,CU2509,1
2025-09-15 14:50:00,81050.0,81050.0,81050.0,81050.0,0,4095,CU2509,1
2025-09-15 14:51:00,81050.0,81050.0,81050.0,81050.0,0,4095,CU2509,1
2025-09-15 14:52:00,81050.0,81050.0,81050.0,81050.0,0,4095,CU2509,1
2025-09-15 14:53:00,81050.0,81050.0,81050.0,81050.0,0,4095,CU2509,1
2025-09-15 14:54:00,81050.0,81050.0,81000.0,81000.0,5,4090,CU2509,1
2025-09-15 14:55:00,81000.0,81000.0,81000.0,81000.0,0,4090,CU2509,1
2025-09-15 14:57:00,81000.0,81000.0,81000.0,81000.0,0,4090,CU2509,1
2025-09-15 14:59:00,81000.0,81000.0,81000.0,81000.0,0,4090,CU2509,1
2025-09-15 15:00:00,81000.0,81000.0,81000.0,81000.0,0,4090,CU2509,1
